date,close,sent_mean,sent_std,sent_min,sent_max,sent_decay,sent_momentum,sent_vol,sent_diffusion,headline_count_z,sig_buy,sig_sell,sig_hold,sig_none
2018-09-07 10:00:00,14.113,0.0,0.0,0.0,0.0,-4.8497405e-08,0.0,0.0,-5.2869744e-08,0.0,0.0,0.0,1.0,0.0
2018-09-07 11:00:00,14.124,0.0,0.0,0.0,0.0,-3.8492416e-08,0.0,0.0,-4.1962743e-08,0.0,0.0,0.0,1.0,0.0
2018-09-07 12:00:00,14.117,0.0,0.0,0.0,0.0,-3.055145e-08,0.0,0.0,-3.3305852e-08,0.0,0.0,0.0,1.0,0.0
2018-09-07 13:00:00,14.165,0.0,0.0,0.0,0.0,-2.4248703e-08,0.0,0.0,-2.6434872e-08,0.0,0.0,0.0,1.0,0.0
2018-09-07 14:00:00,14.157,0.0,0.0,0.0,0.0,-1.9246208e-08,0.0,0.0,-2.0981371e-08,0.0,0.0,0.0,1.0,0.0
2018-09-07 15:00:00,14.101,0.0,0.0,0.0,0.0,-1.5275726e-08,0.0,0.0,-1.6652926e-08,0.0,0.0,0.0,1.0,0.0
2018-09-07 16:00:00,14.208,0.0,0.0,0.0,0.0,-1.2124351e-08,0.0,0.0,-1.3217436e-08,0.0,0.0,0.0,1.0,0.0
2018-09-07 17:00:00,14.215,0.0,0.0,0.0,0.0,-9.623104e-09,0.0,0.0,-1.0490686e-08,0.0,0.0,0.0,1.0,0.0
2018-09-07 18:00:00,14.189,0.0,0.0,0.0,0.0,-7.637863e-09,0.0,0.0,-8.326463e-09,0.0,0.0,0.0,1.0,0.0
2018-09-07 19:00:00,14.135,0.0,0.0,0.0,0.0,-6.0621757e-09,0.0,0.0,-6.608718e-09,0.0,0.0,0.0,1.0,0.0
2018-09-07 20:00:00,14.131,0.0,0.0,0.0,0.0,-4.811552e-09,0.0,0.0,-5.245343e-09,0.0,0.0,0.0,1.0,0.0
2018-09-07 21:00:00,14.147,0.0,0.0,0.0,0.0,-3.8189314e-09,0.0,0.0,-4.1632315e-09,0.0,0.0,0.0,1.0,0.0
2018-09-07 22:00:00,14.138,0.0,0.0,0.0,0.0,-3.0310878e-09,0.0,0.0,-3.304359e-09,0.0,0.0,0.0,1.0,0.0
2018-09-07 23:00:00,14.147,0.0,0.0,0.0,0.0,-2.405776e-09,0.0,0.0,-2.6226714e-09,0.0,0.0,0.0,1.0,0.0
2018-09-10 01:00:00,14.127,0.0,0.0,0.0,0.0,-1.9094657e-09,0.0,0.0,-2.0816158e-09,0.0,0.0,0.0,0.0,1.0
2018-09-10 02:00:00,14.147,0.0,0.0,0.0,0.0,-1.5155439e-09,0.0,0.0,-1.6521795e-09,0.0,0.0,0.0,0.0,1.0
2018-09-10 03:00:00,14.148,0.0,0.0,0.0,0.0,-1.202888e-09,0.0,0.0,-1.3113357e-09,0.0,0.0,0.0,0.0,1.0
2018-09-10 04:00:00,14.092,0.0,0.0,0.0,0.0,-9.547328e-10,0.0,0.0,-1.0408079e-09,0.0,0.0,0.0,0.0,1.0
